"","Date","EUR/USD"
"5215","2019-05-17","1.1172"
"5216","2019-05-20","1.1167"
"5217","2019-05-21","1.1161"
"5218","2019-05-22","1.1171"
"5219","2019-05-23","1.1139"
"5220","2019-05-24","1.1187"
"5221","2019-05-27","1.1198"
"5222","2019-05-28","1.1192"
"5223","2019-05-29","1.1156"
"5224","2019-05-30","1.1134"
"5225","2019-05-31","1.1151"
"5226","2019-06-03","1.1185"
"5227","2019-06-04","1.1244"
"5228","2019-06-05","1.1257"
"5229","2019-06-06","1.1266"
"5230","2019-06-07","1.1273"
"5231","2019-06-10","1.1301"
"5232","2019-06-11","1.1320"
"5233","2019-06-12","1.1323"
"5234","2019-06-13","1.1289"
"5235","2019-06-14","1.1265"
"5236","2019-06-17","1.1234"
"5237","2019-06-18","1.1187"
"5238","2019-06-19","1.1207"
"5239","2019-06-20","1.1307"
"5240","2019-06-21","1.1316"
"5241","2019-06-24","1.1394"
"5242","2019-06-25","1.1388"
"5243","2019-06-26","1.1362"
"5244","2019-06-27","1.1370"
"5245","2019-06-28","1.1380"
"5246","2019-07-01","1.1349"
"5247","2019-07-02","1.1301"
"5248","2019-07-03","1.1293"
"5249","2019-07-04","1.1288"
"5250","2019-07-05","1.1260"
"5251","2019-07-08","1.1215"
"5252","2019-07-09","1.1205"
"5253","2019-07-10","1.1220"
"5254","2019-07-11","1.1285"
"5255","2019-07-12","1.1253"
"5256","2019-07-15","1.1269"
"5257","2019-07-16","1.1223"
"5258","2019-07-17","1.1215"
"5259","2019-07-18","1.1216"
"5260","2019-07-19","1.1226"
"5261","2019-07-22","1.1215"
"5262","2019-07-23","1.1173"
"5263","2019-07-24","1.1140"
"5264","2019-07-25","1.1115"
"5265","2019-07-26","1.1138"
"5266","2019-07-29","1.1119"
"5267","2019-07-30","1.1154"
"5268","2019-07-31","1.1151"
"5269","2019-08-01","1.1037"
"5270","2019-08-02","1.1106"
"5271","2019-08-05","1.1182"
"5272","2019-08-06","1.1187"
"5273","2019-08-07","1.1202"
"5274","2019-08-08","1.1193"
"5275","2019-08-09","1.1198"
"5276","2019-08-12","1.1194"
"5277","2019-08-13","1.1222"
"5278","2019-08-14","1.1188"
"5279","2019-08-15","1.1150"
"5280","2019-08-16","1.1076"
"5281","2019-08-19","1.1103"
"5282","2019-08-20","1.1076"
"5283","2019-08-21","1.1104"
"5284","2019-08-22","1.1083"
"5285","2019-08-23","1.1065"
"5286","2019-08-26","1.1116"
"5287","2019-08-27","1.1104"
"5288","2019-08-28","1.1083"
"5289","2019-08-29","1.1072"
"5290","2019-08-30","1.1036"
"5291","2019-09-02","1.0968"
"5292","2019-09-03","1.0937"
"5293","2019-09-04","1.1018"
"5294","2019-09-05","1.1058"
"5295","2019-09-06","1.1027"
"5296","2019-09-09","1.1033"
"5297","2019-09-10","1.1040"
"5298","2019-09-11","1.1003"
"5299","2019-09-12","1.0963"
"5300","2019-09-13","1.1096"
"5301","2019-09-16","1.1031"
"5302","2019-09-17","1.1026"
"5303","2019-09-18","1.1053"
"5304","2019-09-19","1.1067"
"5305","2019-09-20","1.1030"
"5306","2019-09-23","1.0985"
"5307","2019-09-24","1.1003"
"5308","2019-09-25","1.0982"
"5309","2019-09-26","1.0938"
"5310","2019-09-27","1.0935"
"5311","2019-09-30","1.0889"
"5312","2019-10-01","1.0898"
"5313","2019-10-02","1.0925"
"5314","2019-10-03","1.0951"
"5315","2019-10-04","1.0979"
"5316","2019-10-07","1.0993"
"5317","2019-10-08","1.0986"
"5318","2019-10-09","1.0981"
"5319","2019-10-10","1.1030"
"5320","2019-10-11","1.1043"
"5321","2019-10-14","1.1031"
"5322","2019-10-15","1.1007"
"5323","2019-10-16","1.1025"
"5324","2019-10-17","1.1113"
"5325","2019-10-18","1.1144"
"5326","2019-10-21","1.1173"
"5327","2019-10-22","1.1130"
"5328","2019-10-23","1.1123"
"5329","2019-10-24","1.1128"
"5330","2019-10-25","1.1107"
"5331","2019-10-28","1.1087"
"5332","2019-10-29","1.1095"
"5333","2019-10-30","1.1106"
"5334","2019-10-31","1.1154"
"5335","2019-11-01","1.1139"
"5336","2019-11-04","1.1158"
"5337","2019-11-05","1.1109"
"5338","2019-11-06","1.1090"
"5339","2019-11-07","1.1077"
"5340","2019-11-08","1.1034"
"5341","2019-11-11","1.1041"
"5342","2019-11-12","1.1015"
"5343","2019-11-13","1.1006"
"5344","2019-11-14","1.0997"
"5345","2019-11-15","1.1034"
"5346","2019-11-18","1.1061"
"5347","2019-11-19","1.1077"
"5348","2019-11-20","1.1059"
"5349","2019-11-21","1.1091"
"5350","2019-11-22","1.1058"
"5351","2019-11-25","1.1008"
"5352","2019-11-26","1.1020"
"5353","2019-11-27","1.1009"
"5354","2019-11-28","1.1005"
"5355","2019-11-29","1.0982"
"5356","2019-12-02","1.1023"
"5357","2019-12-03","1.1071"
"5358","2019-12-04","1.1081"
"5359","2019-12-05","1.1094"
"5360","2019-12-06","1.1094"
"5361","2019-12-09","1.1075"
"5362","2019-12-10","1.1077"
"5363","2019-12-11","1.1075"
"5364","2019-12-12","1.1137"
"5365","2019-12-13","1.1174"
"5366","2019-12-16","1.1146"
"5367","2019-12-17","1.1162"
"5368","2019-12-18","1.1115"
"5369","2019-12-19","1.1117"
"5370","2019-12-20","1.1097"
"5371","2019-12-23","1.1075"
"5372","2019-12-24","1.1080"
"5373","2019-12-27","1.1153"
"5374","2019-12-30","1.1189"
"5375","2019-12-31","1.1234"
"5376","2020-01-02","1.1193"
"5377","2020-01-03","1.1147"
"5378","2020-01-06","1.1194"
"5379","2020-01-07","1.1172"
"5380","2020-01-08","1.1115"
"5381","2020-01-09","1.1110"
"5382","2020-01-10","1.1091"
"5383","2020-01-13","1.1126"
"5384","2020-01-14","1.1115"
"5385","2020-01-15","1.1142"
"5386","2020-01-16","1.1169"
"5387","2020-01-17","1.1108"
"5388","2020-01-20","1.1085"
"5389","2020-01-21","1.1115"
"5390","2020-01-22","1.1088"
"5391","2020-01-23","1.1091"
"5392","2020-01-24","1.1035"
"5393","2020-01-27","1.1025"
"5394","2020-01-28","1.1005"
"5395","2020-01-29","1.1001"
"5396","2020-01-30","1.1029"
"5397","2020-01-31","1.1052"
"5398","2020-02-03","1.1066"
"5399","2020-02-04","1.1048"
"5400","2020-02-05","1.1023"
"5401","2020-02-06","1.1003"
"5402","2020-02-07","1.0969"
"5403","2020-02-10","1.0951"
"5404","2020-02-11","1.0901"
"5405","2020-02-12","1.0914"
"5406","2020-02-13","1.0867"
"5407","2020-02-14","1.0842"
"5408","2020-02-17","1.0835"
"5409","2020-02-18","1.0816"
"5410","2020-02-19","1.0800"
"5411","2020-02-20","1.0790"
"5412","2020-02-21","1.0801"
"5413","2020-02-24","1.0818"
"5414","2020-02-25","1.0840"
"5415","2020-02-26","1.0875"
"5416","2020-02-27","1.0964"
"5417","2020-02-28","1.0977"
"5418","2020-03-02","1.1122"
"5419","2020-03-03","1.1117"
"5420","2020-03-04","1.1125"
"5421","2020-03-05","1.1187"
"5422","2020-03-06","1.1336"
"5423","2020-03-09","1.1456"
"5424","2020-03-10","1.1390"
"5425","2020-03-11","1.1336"
"5426","2020-03-12","1.1240"
"5427","2020-03-13","1.1104"
"5428","2020-03-16","1.1157"
"5429","2020-03-17","1.0982"
"5430","2020-03-18","1.0934"
"5431","2020-03-19","1.0801"
"5432","2020-03-20","1.0707"
"5433","2020-03-23","1.0783"
"5434","2020-03-24","1.0843"
"5435","2020-03-25","1.0827"
"5436","2020-03-26","1.0981"
"5437","2020-03-27","1.0977"
"5438","2020-03-30","1.1034"
"5439","2020-03-31","1.0956"
"5440","2020-04-01","1.0936"
"5441","2020-04-02","1.0906"
"5442","2020-04-03","1.0785"
"5443","2020-04-06","1.0791"
"5444","2020-04-07","1.0885"
"5445","2020-04-08","1.0871"
"5446","2020-04-09","1.0867"
"5447","2020-04-14","1.0963"
"5448","2020-04-15","1.0903"
"5449","2020-04-16","1.0888"
"5450","2020-04-17","1.0860"
"5451","2020-04-20","1.0860"
"5452","2020-04-21","1.0837"
"5453","2020-04-22","1.0867"
"5454","2020-04-23","1.0772"
"5455","2020-04-24","1.0800"
"5456","2020-04-27","1.0852"
"5457","2020-04-28","1.0877"
"5458","2020-04-29","1.0842"
"5459","2020-04-30","1.0876"
"5460","2020-05-04","1.0942"
"5461","2020-05-05","1.0843"
"5462","2020-05-06","1.0807"
"5463","2020-05-07","1.0783"
"5464","2020-05-08","1.0843"
"5465","2020-05-11","1.0824"
"5466","2020-05-12","1.0858"
"5467","2020-05-13","1.0875"
"5468","2020-05-14","1.0792"
"5469","2020-05-15","1.0798"
"5470","2020-05-18","1.0832"
"5471","2020-05-19","1.0950"
"5472","2020-05-20","1.0958"
"5473","2020-05-21","1.1000"
"5474","2020-05-22","1.0904"
"5475","2020-05-25","1.0910"
"5476","2020-05-26","1.0975"
"5477","2020-05-27","1.0991"
"5478","2020-05-28","1.1016"
"5479","2020-05-29","1.1136"
"5480","2020-06-01","1.1116"
"5481","2020-06-02","1.1174"
"5482","2020-06-03","1.1194"
"5483","2020-06-04","1.1250"
"5484","2020-06-05","1.1330"
"5485","2020-06-08","1.1285"
"5486","2020-06-09","1.1294"
"5487","2020-06-10","1.1375"
"5488","2020-06-11","1.1348"
"5489","2020-06-12","1.1304"
"5490","2020-06-15","1.1253"
"5491","2020-06-16","1.1308"
"5492","2020-06-17","1.1232"
"5493","2020-06-18","1.1222"
"5494","2020-06-19","1.1210"
"5495","2020-06-22","1.1213"
"5496","2020-06-23","1.1318"
"5497","2020-06-24","1.1280"
"5498","2020-06-25","1.1200"
"5499","2020-06-26","1.1213"
"5500","2020-06-29","1.1284"
"5501","2020-06-30","1.1198"
"5502","2020-07-01","1.1200"
"5503","2020-07-02","1.1286"
"5504","2020-07-03","1.1224"
"5505","2020-07-06","1.1325"
"5506","2020-07-07","1.1290"
"5507","2020-07-08","1.1286"
"5508","2020-07-09","1.1342"
"5509","2020-07-10","1.1276"
"5510","2020-07-13","1.1329"
"5511","2020-07-14","1.1375"
"5512","2020-07-15","1.1444"
"5513","2020-07-16","1.1414"
"5514","2020-07-17","1.1428"
"5515","2020-07-20","1.1448"
"5516","2020-07-21","1.1443"
"5517","2020-07-22","1.1578"
"5518","2020-07-23","1.1569"
"5519","2020-07-24","1.1608"
"5520","2020-07-27","1.1760"
"5521","2020-07-28","1.1717"
"5522","2020-07-29","1.1725"
"5523","2020-07-30","1.1743"
"5524","2020-07-31","1.1848"
"5525","2020-08-03","1.1726"
"5526","2020-08-04","1.1765"
"5527","2020-08-05","1.1854"
"5528","2020-08-06","1.1843"
"5529","2020-08-07","1.1817"
"5530","2020-08-10","1.1763"
"5531","2020-08-11","1.1783"
"5532","2020-08-12","1.1771"
"5533","2020-08-13","1.1833"
"5534","2020-08-14","1.1813"
"5535","2020-08-17","1.1853"
"5536","2020-08-18","1.1906"
"5537","2020-08-19","1.1933"
"5538","2020-08-20","1.1850"
"5539","2020-08-21","1.1769"
"5540","2020-08-24","1.1847"
"5541","2020-08-25","1.1814"
"5542","2020-08-26","1.1789"
"5543","2020-08-27","1.1806"
"5544","2020-08-28","1.1915"
"5545","2020-08-31","1.1940"
"5546","2020-09-01","1.1987"
"5547","2020-09-02","1.1861"
"5548","2020-09-03","1.1813"
"5549","2020-09-04","1.1842"
"5550","2020-09-07","1.1824"
"5551","2020-09-08","1.1785"
"5552","2020-09-09","1.1773"
"5553","2020-09-10","1.1849"
"5554","2020-09-11","1.1854"
"5555","2020-09-14","1.1876"
"5556","2020-09-15","1.1892"
"5557","2020-09-16","1.1869"
"5558","2020-09-17","1.1797"
"5559","2020-09-18","1.1833"
"5560","2020-09-21","1.1787"
"5561","2020-09-22","1.1740"
"5562","2020-09-23","1.1692"
"5563","2020-09-24","1.1645"
"5564","2020-09-25","1.1634"
"5565","2020-09-28","1.1670"
"5566","2020-09-29","1.1702"
"5567","2020-09-30","1.1708"
"5568","2020-10-01","1.1752"
"5569","2020-10-02","1.1730"
"5570","2020-10-05","1.1768"
"5571","2020-10-06","1.1795"
"5572","2020-10-07","1.1770"
"5573","2020-10-08","1.1765"
"5574","2020-10-09","1.1795"
"5575","2020-10-12","1.1799"
"5576","2020-10-13","1.1787"
"5577","2020-10-14","1.1750"
"5578","2020-10-15","1.1698"
"5579","2020-10-16","1.1741"
"5580","2020-10-19","1.1785"
"5581","2020-10-20","1.1810"
"5582","2020-10-21","1.1852"
"5583","2020-10-22","1.1821"
"5584","2020-10-23","1.1856"
"5585","2020-10-26","1.1819"
"5586","2020-10-27","1.1832"
"5587","2020-10-28","1.1727"
"5588","2020-10-29","1.1704"
"5589","2020-10-30","1.1698"
"5590","2020-11-02","1.1652"
"5591","2020-11-03","1.1702"
"5592","2020-11-04","1.1721"
"5593","2020-11-05","1.1855"
"5594","2020-11-06","1.1870"
"5595","2020-11-09","1.1883"
"5596","2020-11-10","1.1808"
"5597","2020-11-11","1.1766"
"5598","2020-11-12","1.1791"
"5599","2020-11-13","1.1815"
"5600","2020-11-16","1.1830"
"5601","2020-11-17","1.1882"
"5602","2020-11-18","1.1868"
"5603","2020-11-19","1.1832"
"5604","2020-11-20","1.1863"
"5605","2020-11-23","1.1901"
"5606","2020-11-24","1.1865"
"5607","2020-11-25","1.1890"
"5608","2020-11-26","1.1900"
"5609","2020-11-27","1.1922"
"5610","2020-11-30","1.1980"
"5611","2020-12-01","1.1968"
"5612","2020-12-02","1.2066"
"5613","2020-12-03","1.2151"
"5614","2020-12-04","1.2159"
"5615","2020-12-07","1.2128"
"5616","2020-12-08","1.2114"
"5617","2020-12-09","1.2109"
"5618","2020-12-10","1.2115"
"5619","2020-12-11","1.2127"
"5620","2020-12-14","1.2162"
"5621","2020-12-15","1.2140"
"5622","2020-12-16","1.2189"
"5623","2020-12-17","1.2246"
"5624","2020-12-18","1.2259"
"5625","2020-12-21","1.2173"
"5626","2020-12-22","1.2239"
"5627","2020-12-23","1.2166"
"5628","2020-12-24","1.2193"
"5629","2020-12-28","1.2219"
"5630","2020-12-29","1.2259"
"5631","2020-12-30","1.2281"
"5632","2020-12-31","1.2271"
"5633","2021-01-04","1.2296"
"5634","2021-01-05","1.2271"
"5635","2021-01-06","1.2338"
"5636","2021-01-07","1.2276"
"5637","2021-01-08","1.2250"
"5638","2021-01-11","1.2163"
"5639","2021-01-12","1.2161"
"5640","2021-01-13","1.2166"
"5641","2021-01-14","1.2124"
"5642","2021-01-15","1.2123"
"5643","2021-01-18","1.2064"
"5644","2021-01-19","1.2132"
"5645","2021-01-20","1.2101"
"5646","2021-01-21","1.2158"
"5647","2021-01-22","1.2158"
"5648","2021-01-25","1.2152"
"5649","2021-01-26","1.2143"
"5650","2021-01-27","1.2114"
"5651","2021-01-28","1.2091"
"5652","2021-01-29","1.2136"
"5653","2021-02-01","1.2084"
"5654","2021-02-02","1.2044"
"5655","2021-02-03","1.2017"
"5656","2021-02-04","1.1996"
"5657","2021-02-05","1.1983"
"5658","2021-02-08","1.2025"
"5659","2021-02-09","1.2104"
"5660","2021-02-10","1.2127"
"5661","2021-02-11","1.2147"
"5662","2021-02-12","1.2108"
"5663","2021-02-15","1.2129"
"5664","2021-02-16","1.2143"
"5665","2021-02-17","1.2060"
"5666","2021-02-18","1.2084"
"5667","2021-02-19","1.2139"
"5668","2021-02-22","1.2133"
"5669","2021-02-23","1.2143"
"5670","2021-02-24","1.2146"
"5671","2021-02-25","1.2225"
"5672","2021-02-26","1.2121"
"5673","2021-03-01","1.2053"
"5674","2021-03-02","1.2028"
"5675","2021-03-03","1.2048"
"5676","2021-03-04","1.2034"
"5677","2021-03-05","1.1938"
"5678","2021-03-08","1.1866"
"5679","2021-03-09","1.1894"
"5680","2021-03-10","1.1892"
"5681","2021-03-11","1.1969"
"5682","2021-03-12","1.1933"
"5683","2021-03-15","1.1920"
"5684","2021-03-16","1.1926"
"5685","2021-03-17","1.1907"
"5686","2021-03-18","1.1912"
"5687","2021-03-19","1.1891"
"5688","2021-03-22","1.1926"
"5689","2021-03-23","1.1883"
"5690","2021-03-24","1.1825"
"5691","2021-03-25","1.1802"
"5692","2021-03-26","1.1782"
"5693","2021-03-29","1.1784"
"5694","2021-03-30","1.1741"
"5695","2021-03-31","1.1725"
"5696","2021-04-01","1.1746"
"5697","2021-04-06","1.1812"
"5698","2021-04-07","1.1884"
"5699","2021-04-08","1.1873"
"5700","2021-04-09","1.1888"
"5701","2021-04-12","1.1904"
"5702","2021-04-13","1.1896"
"5703","2021-04-14","1.1964"
"5704","2021-04-15","1.1970"
"5705","2021-04-16","1.1986"
"5706","2021-04-19","1.2035"
"5707","2021-04-20","1.2051"
"5708","2021-04-21","1.2007"
"5709","2021-04-22","1.2046"
"5710","2021-04-23","1.2066"
"5711","2021-04-26","1.2085"
"5712","2021-04-27","1.2088"
"5713","2021-04-28","1.2070"
"5714","2021-04-29","1.2129"
"5715","2021-04-30","1.2082"
"5716","2021-05-03","1.2044"
"5717","2021-05-04","1.2021"
"5718","2021-05-05","1.2005"
"5719","2021-05-06","1.2060"
"5720","2021-05-07","1.2059"
"5721","2021-05-10","1.2169"
"5722","2021-05-11","1.2170"
"5723","2021-05-12","1.2118"
"5724","2021-05-13","1.2081"
"5725","2021-05-14","1.2123"
"5726","2021-05-17","1.2143"
"5727","2021-05-18","1.2222"
"5728","2021-05-19","1.2212"
"5729","2021-05-20","1.2203"
"5730","2021-05-21","1.2188"
"5731","2021-05-24","1.2212"
"5732","2021-05-25","1.2264"
"5733","2021-05-26","1.2229"
"5734","2021-05-27","1.2198"
"5735","2021-05-28","1.2142"
"5736","2021-05-31","1.2201"
"5737","2021-06-01","1.2225"
"5738","2021-06-02","1.2186"
"5739","2021-06-03","1.2187"
"5740","2021-06-04","1.2117"
"5741","2021-06-07","1.2162"
"5742","2021-06-08","1.2182"
"5743","2021-06-09","1.2195"
"5744","2021-06-10","1.2174"
"5745","2021-06-11","1.2125"
"5746","2021-06-14","1.2112"
"5747","2021-06-15","1.2108"
"5748","2021-06-16","1.2124"
"5749","2021-06-17","1.1937"
"5750","2021-06-18","1.1898"
"5751","2021-06-21","1.1891"
"5752","2021-06-22","1.1894"
"5753","2021-06-23","1.1951"
"5754","2021-06-24","1.1936"
"5755","2021-06-25","1.1950"
"5756","2021-06-28","1.1910"
"5757","2021-06-29","1.1888"
"5758","2021-06-30","1.1884"
"5759","2021-07-01","1.1884"
"5760","2021-07-02","1.1823"
"5761","2021-07-05","1.1866"
"5762","2021-07-06","1.1838"
"5763","2021-07-07","1.1831"
"5764","2021-07-08","1.1838"
"5765","2021-07-09","1.1858"
"5766","2021-07-12","1.1852"
"5767","2021-07-13","1.1844"
"5768","2021-07-14","1.1812"
"5769","2021-07-15","1.1809"
"5770","2021-07-16","1.1802"
"5771","2021-07-19","1.1766"
"5772","2021-07-20","1.1775"
"5773","2021-07-21","1.1772"
"5774","2021-07-22","1.1775"
"5775","2021-07-23","1.1767"
"5776","2021-07-26","1.1787"
"5777","2021-07-27","1.1810"
"5778","2021-07-28","1.1807"
"5779","2021-07-29","1.1873"
"5780","2021-07-30","1.1891"
"5781","2021-08-02","1.1886"
"5782","2021-08-03","1.1885"
"5783","2021-08-04","1.1861"
"5784","2021-08-05","1.1850"
"5785","2021-08-06","1.1807"
"5786","2021-08-09","1.1761"
"5787","2021-08-10","1.1722"
"5788","2021-08-11","1.1718"
"5789","2021-08-12","1.1739"
"5790","2021-08-13","1.1765"
"5791","2021-08-16","1.1772"
"5792","2021-08-17","1.1767"
"5793","2021-08-18","1.1723"
"5794","2021-08-19","1.1696"
"5795","2021-08-20","1.1671"
"5796","2021-08-23","1.1718"
"5797","2021-08-24","1.1740"
"5798","2021-08-25","1.1736"
"5799","2021-08-26","1.1767"
"5800","2021-08-27","1.1761"
"5801","2021-08-30","1.1801"
"5802","2021-08-31","1.1834"
"5803","2021-09-01","1.1817"
"5804","2021-09-02","1.1846"
"5805","2021-09-03","1.1872"
"5806","2021-09-06","1.1864"
"5807","2021-09-07","1.1860"
"5808","2021-09-08","1.1827"
"5809","2021-09-09","1.1838"
"5810","2021-09-10","1.1841"
"5811","2021-09-13","1.1780"
"5812","2021-09-14","1.1814"
"5813","2021-09-15","1.1824"
"5814","2021-09-16","1.1763"
"5815","2021-09-17","1.1780"
"5816","2021-09-20","1.1711"
"5817","2021-09-21","1.1738"
"5818","2021-09-22","1.1729"
"5819","2021-09-23","1.1715"
"5820","2021-09-24","1.1719"
"5821","2021-09-27","1.1698"
"5822","2021-09-28","1.1678"
"5823","2021-09-29","1.1654"
"5824","2021-09-30","1.1579"
"5825","2021-10-01","1.1600"
"5826","2021-10-04","1.1636"
"5827","2021-10-05","1.1602"
"5828","2021-10-06","1.1542"
"5829","2021-10-07","1.1562"
"5830","2021-10-08","1.1569"
"5831","2021-10-11","1.1574"
"5832","2021-10-12","1.1555"
"5833","2021-10-13","1.1562"
"5834","2021-10-14","1.1602"
"5835","2021-10-15","1.1602"
"5836","2021-10-18","1.1604"
"5837","2021-10-19","1.1655"
"5838","2021-10-20","1.1623"
"5839","2021-10-21","1.1637"
"5840","2021-10-22","1.1630"
"5841","2021-10-25","1.1603"
"5842","2021-10-26","1.1618"
"5843","2021-10-27","1.1617"
"5844","2021-10-28","1.1593"
"5845","2021-10-29","1.1645"
"5846","2021-11-01","1.1578"
"5847","2021-11-02","1.1603"
"5848","2021-11-03","1.1578"
"5849","2021-11-04","1.1569"
"5850","2021-11-05","1.1519"
"5851","2021-11-08","1.1579"
"5852","2021-11-09","1.1577"
"5853","2021-11-10","1.1558"
"5854","2021-11-11","1.1460"
"5855","2021-11-12","1.1448"
"5856","2021-11-15","1.1444"
"5857","2021-11-16","1.1368"
"5858","2021-11-17","1.1316"
"5859","2021-11-18","1.1345"
"5860","2021-11-19","1.1271"
"5861","2021-11-22","1.1278"
"5862","2021-11-23","1.1259"
"5863","2021-11-24","1.1206"
"5864","2021-11-25","1.1223"
"5865","2021-11-26","1.1291"
"5866","2021-11-29","1.1276"
"5867","2021-11-30","1.1363"
"5868","2021-12-01","1.1314"
"5869","2021-12-02","1.1339"
"5870","2021-12-03","1.1291"
"5871","2021-12-06","1.1287"
"5872","2021-12-07","1.1256"
"5873","2021-12-08","1.1299"
"5874","2021-12-09","1.1311"
"5875","2021-12-10","1.1273"
"5876","2021-12-13","1.1278"
"5877","2021-12-14","1.1309"
"5878","2021-12-15","1.1262"
"5879","2021-12-16","1.1336"
"5880","2021-12-17","1.1330"
"5881","2021-12-20","1.1273"
"5882","2021-12-21","1.1295"
"5883","2021-12-22","1.1301"
"5884","2021-12-23","1.1310"
"5885","2021-12-24","1.1317"
"5886","2021-12-27","1.1312"
"5887","2021-12-28","1.1331"
"5888","2021-12-29","1.1303"
"5889","2021-12-30","1.1334"
"5890","2021-12-31","1.1326"
"5891","2022-01-03","1.1355"
"5892","2022-01-04","1.1279"
"5893","2022-01-05","1.1319"
"5894","2022-01-06","1.1315"
"5895","2022-01-07","1.1298"
"5896","2022-01-10","1.1318"
"5897","2022-01-11","1.1336"
"5898","2022-01-12","1.1370"
"5899","2022-01-13","1.1463"
"5900","2022-01-14","1.1447"
"5901","2022-01-17","1.1403"
"5902","2022-01-18","1.1367"
"5903","2022-01-19","1.1345"
"5904","2022-01-20","1.1338"
"5905","2022-01-21","1.1348"
"5906","2022-01-24","1.1304"
"5907","2022-01-25","1.1268"
"5908","2022-01-26","1.1277"
"5909","2022-01-27","1.1160"
"5910","2022-01-28","1.1138"
"5911","2022-01-31","1.1156"
"5912","2022-02-01","1.1260"
"5913","2022-02-02","1.1323"
"5914","2022-02-03","1.1286"
"5915","2022-02-04","1.1464"
"5916","2022-02-07","1.1447"
"5917","2022-02-08","1.1408"
"5918","2022-02-09","1.1435"
"5919","2022-02-10","1.1439"
"5920","2022-02-11","1.1417"
"5921","2022-02-14","1.1316"
"5922","2022-02-15","1.1345"
"5923","2022-02-16","1.1372"
"5924","2022-02-17","1.1370"
"5925","2022-02-18","1.1354"
"5926","2022-02-21","1.1338"
"5927","2022-02-22","1.1342"
"5928","2022-02-23","1.1344"
"5929","2022-02-24","1.1163"
"5930","2022-02-25","1.1216"
"5931","2022-02-28","1.1199"
"5932","2022-03-01","1.1162"
"5933","2022-03-02","1.1106"
"5934","2022-03-03","1.1076"
"5935","2022-03-04","1.0929"
"5936","2022-03-07","1.0895"
"5937","2022-03-08","1.0892"
"5938","2022-03-09","1.0993"
"5939","2022-03-10","1.1084"
"5940","2022-03-11","1.0990"
"5941","2022-03-14","1.0960"
"5942","2022-03-15","1.0991"
"5943","2022-03-16","1.0994"
"5944","2022-03-17","1.1051"
"5945","2022-03-18","1.1008"
"5946","2022-03-21","1.1038"
"5947","2022-03-22","1.1024"
"5948","2022-03-23","1.0985"
"5949","2022-03-24","1.0978"
"5950","2022-03-25","1.1002"
"5951","2022-03-28","1.0966"
"5952","2022-03-29","1.1085"
"5953","2022-03-30","1.1126"
"5954","2022-03-31","1.1101"
"5955","2022-04-01","1.1052"
"5956","2022-04-04","1.1005"
"5957","2022-04-05","1.0969"
"5958","2022-04-06","1.0923"
"5959","2022-04-07","1.0916"
"5960","2022-04-08","1.0861"
"5961","2022-04-11","1.0900"
"5962","2022-04-12","1.0861"
"5963","2022-04-13","1.0826"
"5964","2022-04-14","1.0878"
"5965","2022-04-19","1.0803"
"5966","2022-04-20","1.0830"
"5967","2022-04-21","1.0887"
"5968","2022-04-22","1.0817"
"5969","2022-04-25","1.0746"
"5970","2022-04-26","1.0674"
"5971","2022-04-27","1.0583"
"5972","2022-04-28","1.0485"
"5973","2022-04-29","1.0540"
"5974","2022-05-02","1.0524"
"5975","2022-05-03","1.0556"
"5976","2022-05-04","1.0531"
"5977","2022-05-05","1.0568"
"5978","2022-05-06","1.0570"
"5979","2022-05-09","1.0559"
"5980","2022-05-10","1.0554"
"5981","2022-05-11","1.0553"
"5982","2022-05-12","1.0408"
"5983","2022-05-13","1.0385"
"5984","2022-05-16","1.0422"
"5985","2022-05-17","1.0541"
"5986","2022-05-18","1.0523"
"5987","2022-05-19","1.0525"
"5988","2022-05-20","1.0577"
"5989","2022-05-23","1.0659"
"5990","2022-05-24","1.0720"
"5991","2022-05-25","1.0656"
"5992","2022-05-26","1.0697"
"5993","2022-05-27","1.0722"
"5994","2022-05-30","1.0764"
"5995","2022-05-31","1.0713"
"5996","2022-06-01","1.0712"
"5997","2022-06-02","1.0692"
"5998","2022-06-03","1.0730"
"5999","2022-06-06","1.0726"
"6000","2022-06-07","1.0662"
"6001","2022-06-08","1.0739"
"6002","2022-06-09","1.0743"
"6003","2022-06-10","1.0578"
"6004","2022-06-13","1.0455"
"6005","2022-06-14","1.0452"
"6006","2022-06-15","1.0431"
"6007","2022-06-16","1.0400"
"6008","2022-06-17","1.0486"
"6009","2022-06-20","1.0517"
"6010","2022-06-21","1.0550"
"6011","2022-06-22","1.0521"
"6012","2022-06-23","1.0493"
"6013","2022-06-24","1.0524"
"6014","2022-06-27","1.0572"
"6015","2022-06-28","1.0561"
"6016","2022-06-29","1.0517"
"6017","2022-06-30","1.0387"
"6018","2022-07-01","1.0425"
"6019","2022-07-04","1.0455"
"6020","2022-07-05","1.0290"
"6021","2022-07-06","1.0177"
"6022","2022-07-07","1.0180"
"6023","2022-07-08","1.0163"
"6024","2022-07-11","1.0098"
"6025","2022-07-12","1.0042"
"6026","2022-07-13","1.0067"
"6027","2022-07-14","1.0005"
"6028","2022-07-15","1.0059"
"6029","2022-07-18","1.0131"
"6030","2022-07-19","1.0245"
"6031","2022-07-20","1.0199"
"6032","2022-07-21","1.0199"
"6033","2022-07-22","1.0190"
"6034","2022-07-25","1.0236"
"6035","2022-07-26","1.0124"
"6036","2022-07-27","1.0152"
